"ParticipantID";"Phase";"PositionPointerX";"PositionPointerY";"PositionPointerZ";"OrientationPointerX";"OrientationPointerY";"OrientationPointerZ";"OrientationPointerW";"ElapsedTime";"Timestamp";"Direction1";"Direction2";"Direction3";"Method";"Model";"Gender";"StereoTest";"Sample";"TargetDistance";"Angle";"Precision";"TargetDistanceScaled"
"22";8;205.335;156.252;149.153;-0.477964;-0.239303;-0.607968;0.587077;364141;"2019-10-16T12:13:58";-0.300195058;-0.852180472;-0.42856898;"DT";"L";"W";9;1;124.712239973145;50.058280156627;"uncertain";-2.10989017538262
"23";5;671.359;157.758;628.388;0.0460104;0.778306;0.008228;-0.626143;4555;"2019-10-15T18:04:18";0.973904616;-0.070425987;0.215754442;"HMD";"L";"M";8;0;781.510018668871;46.8546747010289;"uncertain";0.274959393396114
"23";5;140.407;586.647;883.125;-0.264944;0.786883;-0.286707;-0.477933;24823;"2019-10-15T18:04:38";0.600231486;0.704459961;0.37875893;"HMD";"L";"M";8;0;907.693427886695;31.2295973492224;"uncertain";0.733134586463521
"23";5;194.645;942.403;111.607;0.87713;-0.400711;0.156415;0.213561;50670;"2019-10-15T18:05:03";-0.103240064;0.499995794;0.859852136;"HMD";"L";"M";8;0;823.585672751645;46.8396806687746;"uncertain";0.427737171808595
"23";6;758.326;147.131;147.434;0.0390739;0.662346;0.126187;-0.737461;1760;"2019-10-15T18:05:43";0.967046601;-0.224789667;-0.119542787;"HMD";"L";"M";8;1;666.403874937533;22.2875716660833;"hit";-0.142993964769301
"23";6;675.614;157.552;617.927;0.0987777;0.828864;0.115854;-0.538335;17875;"2019-10-15T18:05:59";0.86952604;-0.298405619;0.393546124;"HMD";"L";"M";8;1;777.685051389365;62.8874277578559;"miss";0.261070839166779
"23";6;888.139;952.944;130.194;-0.0669223;0.697778;-0.0255544;-0.712723;39948;"2019-10-15T18:06:21";0.991224705;0.131056743;-0.017254373;"HMD";"L";"M";8;1;1147.66833704449;38.9951144888991;"uncertain";1.60448963239434
"23";6;139.269;586.328;883.401;-0.302562;0.844103;-0.20057;-0.394612;56651;"2019-10-15T18:06:37";0.544816302;0.577392326;0.608106322;"HMD";"L";"M";8;1;907.710781994705;33.6483542014724;"uncertain";0.733197599674506
"23";6;167.973;909.991;168.041;-0.1153;0.502346;-0.348093;-0.783062;74550;"2019-10-15T18:06:55";0.70646558;0.530300124;-0.468709039;"HMD";"L";"M";8;1;791.10884466661;51.8778959318168;"uncertain";0.309812976620694
"23";6;213.437;558.296;155.535;-0.437628;0.34769;-0.665912;-0.494121;94420;"2019-10-15T18:07:15";-0.239241384;0.8955434;-0.375187393;"HMD";"L";"M";8;1;452.520201022451;45.824298704019;"uncertain";-0.919611066791351
"23";6;236.292;110.303;161.388;-0.463282;-0.00451595;-0.886198;0.00179583;114399;"2019-10-15T18:07:34";-0.821102348;-0.009667996;-0.570699101;"HMD";"L";"M";8;1;154.738722278942;22.4499083862144;"hit";-2.00086324852376
"23";6;195.85;959.774;113.96;0.841807;-0.367657;0.310311;0.244736;128810;"2019-10-15T18:07:49";-0.342486369;0.640217413;0.687622535;"HMD";"L";"M";8;1;841.00056070118;51.5273572150541;"uncertain";0.490971076313044
"23";6;223.825;116.349;129.822;-0.631258;-0.0460148;-0.757275;0.161029;142963;"2019-10-15T18:08:03";-0.941252568;-0.272993462;-0.198791782;"HMD";"L";"M";8;1;133.083146619245;19.8264931969496;"hit";-2.07949519879655
"23";6;207.618;156.382;149.401;-0.452327;-0.404896;-0.657756;0.445888;158895;"2019-10-15T18:08:19";-0.233965166;-0.936020331;-0.262918697;"HMD";"L";"M";8;1;126.881216134775;54.3411253800849;"uncertain";-2.10201456734687
"24";5;674.455;157.238;627.349;-0.0896103;-0.728554;-0.237471;0.636228;23448;"2019-10-15T15:10:29";0.884493673;-0.460046297;0.077642433;"HMD";"L";"W";10;0;783.083254019877;72.5696682732032;"miss";0.280671851279094
"24";5;138.878;59.34;878.952;-0.385041;0.508818;-0.457368;-0.619404;54980;"2019-10-15T15:11:00";0.278117186;0.942426832;-0.185694635;"HMD";"L";"W";10;0;780.085620342523;50.0539958790593;"uncertain";0.269787366564499
"24";5;193.117;93.579;111.198;-0.677835;0.0605629;-0.696713;-0.226852;88924;"2019-10-15T15:11:34";-0.917036212;0.391926768;-0.073742757;"HMD";"L";"W";10;0;104.537990673819;26.5446060464462;"hit";-2.18314339167314
"24";6;765.098;147.056;149.759;-0.0256741;-0.564926;-0.148086;0.811338;4265;"2019-10-15T15:12:10";0.909088496;-0.208976143;-0.3603985;"HMD";"L";"W";10;1;673.312423349339;22.2015790271529;"hit";-0.117908848413549
"24";6;667.195;156.813;639.192;-0.00765217;-0.796326;-0.108293;0.595045;10814;"2019-10-15T15:12:16";0.946042654;-0.18157991;0.268387841;"HMD";"L";"W";10;1;785.731904899298;55.2216093179495;"uncertain";0.290289170509643
"24";6;889.636;944.567;128.634;0.142773;-0.603482;0.0801617;0.780384;16986;"2019-10-15T15:12:22";0.919005781;0.319587899;-0.230850492;"HMD";"L";"W";10;1;1142.64626074256;31.1480883075206;"uncertain";1.58625434462159
"24";6;139.208;58.597;884.764;0.400283;-0.742527;0.1888;0.502774;26896;"2019-10-15T15:12:32";0.595499702;0.682881992;0.423145707;"HMD";"L";"W";10;1;785.948917145993;54.6791760429519;"uncertain";0.291077147539618
"24";6;167.076;902.719;166.739;0.0917723;0.307627;-0.827594;-0.460469;128361;"2019-10-15T15:14:13";0.43520578;0.424663897;-0.793886959;"HMD";"L";"W";10;1;783.702745325075;47.9604719489134;"uncertain";0.282921240086403
"24";6;212.509;553.862;155.3;-0.378285;0.321582;-0.836484;-0.231906;147824;"2019-10-15T15:14:32";-0.483704916;0.713449233;-0.506971149;"HMD";"L";"W";10;1;448.002674603065;55.2340772526538;"uncertain";-0.936014321008524
"24";6;239.258;109.796;161.183;-0.415767;0.0352921;-0.906596;0.0630508;164330;"2019-10-15T15:14:48";-0.758316212;0.011562476;-0.651784344;"HMD";"L";"W";10;1;157.447095877693;23.1267031293663;"hit";-1.99102907456857
"24";6;193.163;935.877;110.985;-0.721843;0.0660332;-0.686403;0.0585846;181757;"2019-10-15T15:15:05";-0.998688523;0.006073013;0.050836521;"HMD";"L";"W";10;1;816.921581309063;83.3639439118884;"miss";0.403539684973752
"24";6;225.73;119.556;130.675;-0.504068;-0.0171451;-0.801668;0.320858;196602;"2019-10-15T15:15:20";-0.797188133;-0.350957877;-0.491242964;"HMD";"L";"W";10;1;134.948898317843;26.9236725569128;"hit";-2.072720606558
"24";6;206.734;156.889;148.265;-0.411471;-0.367722;-0.674761;0.490072;217824;"2019-10-15T15:15:41";-0.194868494;-0.899549018;-0.390944796;"HMD";"L";"W";10;1;125.801893966265;55.6289783608252;"uncertain";-2.10593361380476
"26";7;669.581;157.795;627.965;0.0579227;0.795152;0.0847023;-0.597666;41313;"2019-10-15T14:11:15";0.940657441;-0.203939086;0.271242379;"DT";"L";"W";9;0;779.913623401656;56.1081536923744;"uncertain";0.269162841263767
"26";7;140.484;579.266;892.396;-0.384848;0.743023;-0.0996703;-0.5384;64120;"2019-10-15T14:11:38";0.723371414;0.562519039;0.400382477;"DT";"L";"W";9;0;911.979766889781;41.5928080350976;"uncertain";0.748698393246558
"26";7;195.691;936.942;114.446;0.825297;-0.552516;0.0878199;0.0767949;113608;"2019-10-15T14:12:27";-0.060094247;0.223801256;0.972780386;"DT";"L";"W";9;0;818.330943777846;47.4879112736585;"uncertain";0.408657116221167
"26";8;763.662;147.743;150.07;0.0896009;0.702547;0.147687;-0.690354;13546;"2019-10-15T14:13:10";0.943545823;-0.331226564;0.003200511;"DT";"L";"W";9;1;671.92525098347;30.6480194890674;"uncertain";-0.122945706828529
"26";8;667.116;157.268;62.77;0.0174834;0.859601;0.149807;-0.488199;29982;"2019-10-15T14:13:26";0.834074468;-0.274619265;0.478439172;"DT";"L";"W";9;1;575.648898586021;24.9000130887245;"hit";-0.472527610035626
"26";8;895.875;936.133;129.481;-0.0800768;0.693527;-0.0458184;-0.714498;46195;"2019-10-15T14:13:42";0.983710595;0.177982251;-0.025214757;"DT";"L";"W";9;1;1141.00926155029;35.9327375260791;"uncertain";1.58031035859665
"26";8;140.359;581.157;896.596;-0.344604;0.781666;-0.294138;-0.428637;83443;"2019-10-15T14:14:19";0.467379445;0.755255025;0.459506585;"DT";"L";"W";9;1;916.551030885918;25.3555428025193;"hit";0.765296769982257
"26";8;165.461;910.379;166.885;-0.0636497;0.529297;-0.347677;-0.771307;105731;"2019-10-15T14:14:41";0.772241593;0.466235526;-0.431587021;"DT";"L";"W";9;1;791.168023717528;55.8221104494112;"uncertain";0.310027857271391
"26";8;213.623;564.096;155.378;-0.398653;0.455764;-0.697417;-0.38336;130958;"2019-10-15T14:15:06";-0.206611302;0.941369975;-0.266710217;"DT";"L";"W";9;1;458.106679028607;44.8061561777157;"uncertain";-0.899326421964399
"26";8;238.096;110.73;161.974;-0.46242;-0.020634;-0.885726;0.0351069;161894;"2019-10-15T14:15:37";-0.817705176;-0.069020333;-0.571484417;"DT";"L";"W";9;1;156.582050521953;20.0955713911691;"hit";-1.99417007642717
"26";8;193.597;933.045;111.212;-0.831323;0.517933;-0.195304;0.0500292;203350;"2019-10-15T14:16:18";-0.376545302;0.119128032;0.91870678;"DT";"L";"W";9;1;814.166199444978;79.7696872431833;"miss";0.393534822802275
"26";8;224.572;115.006;129.808;-0.651495;0.133504;-0.676408;0.31655;233209;"2019-10-15T14:16:47";-0.96587353;-0.231854966;-0.115462547;"DT";"L";"W";9;1;133.904577555883;17.5472238438403;"hit";-2.07651256201158
"26";8;206.822;156.622;149.948;-0.337277;-0.404821;-0.627324;0.573436;274180;"2019-10-15T14:17:28";0.041113954;-0.894721348;-0.444728402;"DT";"L";"W";9;1;126.429607549891;65.789563611167;"miss";-2.10365436969373
"29";7;674.368;158.178;617.079;-0.130179;-0.841643;-0.19527;0.486375;36389;"2019-09-20T15:37:03";0.767867718;-0.45532664;0.450618261;"DT";"L";"W";10;0;776.21777431257;75.3568720316339;"miss";0.255743118493266
"29";7;139.54;589.984;883.983;0.294513;-0.83066;0.116018;0.458045;52162;"2019-09-20T15:37:18";0.692622157;0.462543743;0.553468909;"DT";"L";"W";10;0;910.087089474804;45.4725779918467;"uncertain";0.741826033041703
"29";7;194.532;92.823;110.49;-0.91906;-0.112089;-0.377761;-0.00784915;67948;"2019-09-20T15:37:34";-0.69612951;-0.070258011;0.714470095;"DT";"L";"W";10;0;106.058144637738;23.4773724987044;"hit";-2.1776236736672
"29";8;75.411;146.212;148.772;0.333724;-0.49196;0.395621;0.700062;20845;"2019-09-20T15:38:02";0.424748928;0.856515142;-0.293206685;"DT";"L";"W";10;1;53.7044825929773;44.0318148552588;"uncertain";-2.3677211624245
"29";8;655.825;158.504;619.607;0.236762;-0.87076;0.200696;0.381368;33605;"2019-09-20T15:38:15";0.569125821;0.53010318;0.628559001;"DT";"L";"W";10;1;764.168516953872;31.7712197507611;"uncertain";0.211991956190222
"29";8;881.301;938.465;129.335;0.495596;-0.504571;0.467827;0.530029;48844;"2019-09-20T15:38:30";0.071168136;0.997464247;0.000414446;"DT";"L";"W";10;1;1132.48199085827;56.0323360857773;"uncertain";1.54934762015207
"29";8;140.193;575.634;898.052;0.683245;-0.432282;0.437182;0.39393;71336;"2019-09-20T15:38:53";-0.256827031;0.916272855;0.307382387;"DT";"L";"W";10;1;915.071619257192;20.8774982163434;"hit";0.759924988439664
"29";8;166.271;895.106;168.195;0.480193;-0.278088;0.626053;0.54785;90447;"2019-09-20T15:39:13";-0.296551445;0.874342919;-0.384163638;"DT";"L";"W";10;1;776.194484722997;44.0960010739191;"uncertain";0.255658553396594
"29";8;214.496;563.685;157.11;0.465168;-0.343667;0.609476;0.542264;158123;"2019-09-20T15:40:23";-0.194301074;0.923401745;-0.331023126;"DT";"L";"W";10;1;458.143691961157;44.479006238256;"uncertain";-0.899192027057636
"29";8;239.561;110.073;161.293;0.505347;0.143659;0.843039;-0.115205;171044;"2019-09-20T15:40:36";-0.818953623;-0.358657122;-0.447973249;"DT";"L";"W";10;1;157.741194748929;27.3713824880685;"hit";-1.98996119402909
"29";8;195.693;935.286;110.72;0.986188;-0.0190835;0.0647812;0.151239;191348;"2019-09-20T15:40:57";-0.122000449;0.30077244;0.945860365;"DT";"L";"W";10;1;816.644325628177;49.728107542224;"uncertain";0.402532962490136
"29";8;226.606;117.042;131.028;0.770941;0.211985;0.596078;-0.0735162;207120;"2019-09-20T15:41:14";-0.887912139;-0.366072027;0.278573696;"DT";"L";"W";10;1;136.003196374274;26.3294296496728;"hit";-2.06889242329246
"29";8;205.973;156.781;149.283;-0.440566;-0.471006;-0.567273;0.512109;220997;"2019-09-20T15:41:28";-0.017429581;-0.985614254;-0.168109344;"DT";"L";"W";10;1;125.463969129864;63.1898378252492;"miss";-2.10716062754706
"30";7;661.813;158.219;624.992;0.126359;-0.830899;0.116458;0.529224;102982;"2019-09-18T11:35:06";0.850032137;0.32727402;0.412719133;"DT";"L";"W";10;0;772.201340304508;27.2315869506117;"hit";0.241159343665077
"30";7;140.262;582.776;875.397;0.497474;-0.612348;0.394066;0.471447;118628;"2019-09-18T11:35:21";0.185303939;0.9516756;0.244899986;"DT";"L";"W";10;0;899.075410922954;15.0919487511667;"hit";0.701842345980432
"30";7;193.369;944.308;112.018;0.662958;-0.0811977;0.701109;0.249678;137364;"2019-09-18T11:35:40";-0.889065696;0.444909239;-0.107786632;"DT";"L";"W";10;0;825.325720558265;71.8529999423595;"miss";0.434055329993468
"30";8;767.824;144.699;147.616;0.410935;-0.201933;-0.562404;0.688518;6997;"2019-09-18T11:36:32";0.740292129;0.3387365;-0.580710897;"DT";"L";"W";10;1;675.81281106475;29.0833632408096;"hit";-0.108829876531642
"30";8;657.994;158.421;629.396;0.204885;-0.873484;-0.0301825;0.440609;13916;"2019-09-18T11:36:39";0.782098148;0.12782056;0.609905231;"DT";"L";"W";10;1;772.400025203158;34.1960211283244;"uncertain";0.241880773624552
"30";8;881.586;949.468;128.263;-0.293038;0.719671;-0.37349;-0.506664;21370;"2019-09-18T11:36:46";0.510368838;0.834522781;0.207594261;"DT";"L";"W";10;1;1140.58309028546;40.7410193264164;"uncertain";1.57876291981087
"30";8;139.911;587.465;859.823;-0.420092;0.737402;-0.432901;-0.303903;27087;"2019-09-18T11:36:52";0.084480925;0.893779184;0.440478994;"DT";"L";"W";10;1;888.144614152121;13.5799683879766;"hit";0.662152342739103
"30";8;166.666;890.006;167.68;0.392942;-0.260111;0.802822;0.365261;42838;"2019-09-18T11:37:08";-0.440908197;0.704698506;-0.555877664;"DT";"L";"W";10;1;771.129007793961;48.8906752949033;"uncertain";0.237265676834407
"30";8;213.268;548.838;155.075;0.411273;-0.302201;0.776409;0.369754;48556;"2019-09-18T11:37:13";-0.41515211;0.773402918;-0.479058088;"DT";"L";"W";10;1;443.373858906679;52.1246351316709;"uncertain";-0.952821669442929
"30";8;238.96;110.229;161.663;0.488586;-0.20486;0.830682;0.171126;77644;"2019-09-18T11:37:42";-0.741605008;0.507566264;-0.438632534;"DT";"L";"W";10;1;157.308833052755;58.2650821563094;"uncertain";-1.99153111042972
"30";8;193.471;943.771;112.071;0.706815;-0.0155654;0.660764;0.252114;88275;"2019-09-18T11:37:53";-0.926227063;0.376965928;-0.000340807;"DT";"L";"W";10;1;824.805587171389;75.5657127791427;"miss";0.432166712334221
"30";8;224.083;117.961;131.106;0.657056;-0.053436;0.72146;0.21194;93457;"2019-09-18T11:37:58";-0.925427785;0.355616383;-0.13084496;"DT";"L";"W";10;1;133.504516012903;36.4518909678871;"uncertain";-2.07796519572809
"30";8;202.648;158.439;147.488;-0.319708;-0.152703;-0.807416;-0.47175;120970;"2019-09-18T11:38:26";-0.660349943;0.055054803;-0.748937195;"DT";"L";"W";10;1;122.274094018804;33.7450325998043;"uncertain";-2.11874314583476
"31";7;719.232;161.94;551.006;0.35951;0.75491;-0.000239776;-0.54851;36065;"2019-10-17T17:50:34";0.828323916;-0.39402771;0.39827334;"DT";"L";"M";9;0;770.266892004803;64.8335430232594;"miss";0.234135312307148
"31";7;141.487;615.887;811.216;-0.000240369;0.890484;-0.293011;-0.348115;80727;"2019-10-17T17:51:19";0.619840001;0.522009882;0.585921544;"DT";"L";"M";9;0;863.032598345531;38.0053930700974;"uncertain";0.570969969701186
"31";7;193.719;915.877;112.016;-0.696871;0.669947;-0.241066;-0.0861931;103717;"2019-10-17T17:51:41";-0.220494138;0.443133724;0.868915898;"DT";"L";"M";9;0;797.155440749694;51.1199338079455;"uncertain";0.331768321978221
"31";8;736.413;146.391;138.754;-0.357293;-0.538883;0.278007;0.710394;24254;"2019-10-17T17:52:11";0.964297732;-0.208010968;-0.163894237;"DT";"L";"M";9;1;643.988093731832;20.5813751235653;"hit";-0.224386240864406
"31";8;716.755;163.133;568.647;0.421379;0.774472;-0.0204876;-0.471394;41295;"2019-10-17T17:52:28";0.747429606;-0.365537217;0.554735547;"DT";"L";"M";9;1;778.734643782065;66.5623633314104;"miss";0.264881936046695
"31";8;88.683;944.375;117.99;0.343988;0.673348;-0.364151;-0.543754;51292;"2019-10-17T17:52:38";0.982798842;0.116311035;0.143450962;"DT";"L";"M";9;1;819.465208166765;83.5281359319493;"miss";0.412775659289578
"31";8;142.382;616.118;810.282;-0.0573961;0.910036;-0.25572;-0.321165;65547;"2019-10-17T17:52:52";0.555189035;0.502296295;0.662920483;"DT";"L";"M";9;1;862.447746936346;36.0161856406187;"uncertain";0.568846359244151
"31";8;162.48;851.691;162.668;0.106855;0.36416;-0.835192;-0.398024;90953;"2019-10-17T17:53:17";0.46837806;0.523225706;-0.711938799;"DT";"L";"M";9;1;732.307308437188;46.232056776689;"uncertain";0.0963030914339022
"31";8;208.473;527.045;153.315;-0.200894;0.493732;-0.843122;0.0708211;104512;"2019-10-17T17:53:31";-0.40868958;0.804097537;-0.431740638;"DT";"L";"M";9;1;421.047922838125;51.481395494597;"uncertain";-1.03388771554224
"31";8;233.066;105.54;164.091;-0.365413;0.194505;-0.845543;0.337192;121898;"2019-10-17T17:53:48";-0.74911567;0.08249598;-0.65728238;"DT";"L";"M";9;1;153.367136089318;29.7873398453986;"hit";-2.0058435131333
"31";8;192.77;929.532;110.796;-0.690991;0.57661;-0.435947;0.00137718;133960;"2019-10-17T17:54:00";-0.604059499;0.500839893;0.619896381;"DT";"L";"M";9;1;810.574451421299;62.6178141821014;"miss";0.380493093668473
"31";8;223.725;113.628;133.493;-0.702787;0.250372;-0.590853;0.307078;148130;"2019-10-17T17:54:14";-0.984255207;-0.135754776;0.113191555;"DT";"L";"M";9;1;133.980319532084;13.7636039982796;"hit";-2.07623754095466
"31";8;203.644;154.048;151.907;-0.463727;-0.197503;-0.504484;0.701032;163737;"2019-10-17T17:54:29";-0.190973831;-0.849449023;-0.491899738;"DT";"L";"M";9;1;123.726140046796;54.5960435632719;"uncertain";-2.11347072948984
"32";5;670.836;156.67;624.808;0.0953319;0.72441;0.172989;-0.660467;19506;"2019-10-16T10:45:24";0.923915178;-0.376557119;0.067716176;"HMD";"L";"W";8;0;778.674995261065;66.9782997785266;"miss";0.264665350738098
"32";5;140.306;586.969;88.148;-0.320605;0.751795;-0.329428;-0.472751;55674;"2019-10-16T10:46:00";0.499591346;0.798457632;0.335967106;"HMD";"L";"W";8;0;464.479055698661;48.4719208398507;"uncertain";-0.876188158945528
"32";5;194.102;956.857;111.897;-0.673981;0.224271;-0.627133;-0.319619;88823;"2019-10-16T10:46:33";-0.701988925;0.712129775;0.009095765;"HMD";"L";"W";8;0;837.869786777145;59.0956139241107;"uncertain";0.479603155950243
"32";6;762.692;146.699;149.091;0.120169;0.598122;0.0800458;-0.788291;6564;"2019-10-16T10:47:17";0.923749827;-0.285210435;-0.255619376;"HMD";"L";"W";8;1;670.85567363699;27.7225632813424;"hit";-0.126829369587856
"32";6;667.365;157.257;635.998;-0.0826563;-0.853709;-0.0984347;0.504637;24947;"2019-10-16T10:47:35";0.845354636;-0.251492281;0.471303694;"HMD";"L";"W";8;1;783.698088602951;61.5203915750977;"miss";0.282904331409016
"32";6;890.672;946.244;129.67;-0.108964;0.671907;-0.137357;-0.719583;36526;"2019-10-16T10:47:47";0.937052889;0.34139995;-0.073334557;"HMD";"L";"W";8;1;1144.5943791435;30.8152525534802;"uncertain";1.59332801246748
"32";6;139.097;581.599;890.255;-0.49022;0.700421;-0.291688;-0.428967;53877;"2019-10-16T10:48:04";0.31493247;0.829185371;0.461810741;"HMD";"L";"W";8;1;911.223558323258;19.0762278834426;"hit";0.745952580559187
"32";6;165.297;907.355;166.725;-0.0918034;0.347716;-0.661657;-0.657933;114176;"2019-10-16T10:49:03";0.336062904;0.580938366;-0.741331464;"HMD";"L";"W";8;1;788.138616739657;42.5293769946256;"uncertain";0.299028002888236
"32";6;212.628;556.614;155.808;-0.394025;0.367443;-0.778915;-0.320971;130637;"2019-10-16T10:49:20";-0.377946486;0.825354084;-0.419460474;"HMD";"L";"W";8;1;450.72807213931;50.0769634038961;"uncertain";-0.926118332699955
"32";6;237.704;110.296;161.452;-0.428949;0.0466296;-0.896036;-0.104631;150119;"2019-10-16T10:49:39";-0.758949899;0.173326374;-0.627656769;"HMD";"L";"W";8;1;156.06481152002;35.2440395804712;"uncertain";-1.99604818450051
"32";6;194.248;952.534;111.453;-0.60277;0.160015;-0.717288;-0.310743;164801;"2019-10-16T10:49:54";-0.765272477;0.60416694;-0.222126867;"HMD";"L";"W";8;1;833.591237567142;63.3965369618805;"miss";0.464067634105546
"32";6;224.582;115.847;130.725;-0.709859;0.0296451;-0.668064;0.221161;176964;"2019-10-16T10:50:06";-0.961574851;-0.274376514;0.009556933;"HMD";"L";"W";8;1;134.040819856115;19.6766330999469;"hit";-2.07601786272742
"32";6;207.28;155.785;150.063;-0.434371;-0.326409;-0.628464;0.556608;196647;"2019-10-16T10:50:25";-0.182609266;-0.893820942;-0.409558273;"HMD";"L";"W";8;1;126.676364826353;56.0739910383453;"uncertain";-2.10275838769828
"33";7;71.765;161.771;564.873;0.229466;0.7867;0.0970525;-0.564827;31942;"2019-10-17T18:36:28";0.844158082;-0.41191948;0.343102717;"DT";"L";"M";10;0;463.901994598233;61.9180905524022;"miss";-0.878283482591789
"33";7;142.524;606.457;819.861;-0.250253;0.797669;-0.214772;-0.504946;42886;"2019-10-17T18:36:39";0.698064956;0.595362512;0.397804973;"DT";"L";"M";10;0;864.914998343849;37.8005958015561;"uncertain";0.577805012342728
"33";7;194.409;931.961;111.264;-0.843328;0.157049;-0.472726;0.20165;60504;"2019-10-17T18:36:56";-0.860664783;-0.191632064;0.471734336;"DT";"L";"M";10;0;813.191062663111;70.6740165549595;"miss";0.389994076153658
"33";8;738.798;144.97;142.195;-0.110286;-0.667179;-0.175458;0.715488;5620;"2019-10-17T18:37:15";0.916016557;-0.391940637;-0.085417819;"DT";"L";"M";10;1;646.522536633488;34.9069462720104;"uncertain";-0.21518361372838
"33";8;716.714;161.485;564.078;0.223553;0.7432;0.143669;-0.614034;21114;"2019-10-17T18:37:30";0.848464256;-0.488087537;0.204643502;"DT";"L";"M";10;1;775.898920769529;70.3276669512191;"miss";0.254585353105972
"33";8;879.122;951.859;120.245;0.0394827;0.70182;-0.140826;-0.697178;28934;"2019-10-17T18:37:38";0.98970798;0.142616164;-0.011778938;"DT";"L";"M";10;1;1140.46477593694;38.8074987762503;"uncertain";1.57833331737891
"33";8;142.939;604.818;819.323;-0.236175;0.786415;-0.236114;-0.519638;39395;"2019-10-17T18:37:48";0.705773325;0.616817788;0.348453483;"DT";"L";"M";10;1;863.58100960519;37.1359474774552;"uncertain";0.572961265041295
"33";8;161.796;859.752;162.941;-0.00148934;0.275364;-0.785889;-0.553671;65581;"2019-10-17T18:38:14";0.302581015;0.434460005;-0.848344997;"DT";"L";"M";10;1;740.265371167421;43.8148674663384;"uncertain";0.125199021179884
"33";8;209.374;524.205;151.517;-0.277237;0.42866;-0.858475;-0.0490954;83117;"2019-10-17T18:38:31";-0.433911845;0.763210342;-0.478780205;"DT";"L";"M";10;1;418.372778451442;53.2005541772617;"uncertain";-1.04360123337671
"33";8;234.817;105.624;165.03;-0.426253;0.0671671;-0.859454;0.274109;90604;"2019-10-17T18:38:39";-0.769511935;-0.118225506;-0.627593907;"DT";"L";"M";10;1;155.321519797803;21.7856818611791;"hit";-1.99874709579513
"33";8;194.624;929.418;110.578;-0.882769;0.282557;-0.328272;0.181985;106691;"2019-10-17T18:38:55";-0.682418544;-0.135790247;0.71823808;"DT";"L";"M";10;1;810.687778083165;71.8444015452267;"miss";0.380904585682377
"33";8;224.202;115.916;132.997;-0.563863;0.233321;-0.552674;0.567602;122292;"2019-10-17T18:39:10";-0.888131103;-0.382198345;-0.255240217;"DT";"L";"M";10;1;134.155799145171;27.406273134702;"hit";-2.07560036998184
"33";8;202.817;153.371;153.091;-0.448801;-0.190631;-0.608471;0.6261;130634;"2019-10-17T18:39:19";-0.307456438;-0.79397494;-0.524475294;"DT";"L";"M";10;1;123.311250218054;48.132108766354;"uncertain";-2.11497720509202
"34";7;713.059;161.849;559.013;-0.0277702;-0.879716;-0.082905;0.467391;13838;"2019-10-18T11:10:03";0.817738914;-0.171824963;0.549344382;"DT";"L";"M";9;0;769.973947481354;50.0552376558494;"uncertain";0.233071623234066
"34";7;142.636;609.718;813.231;-0.218699;0.834148;-0.216297;-0.457803;22236;"2019-10-18T11:10:11";0.66914296;0.561089471;0.487264102;"DT";"L";"M";9;0;861.264698224907;38.1350176555463;"uncertain";0.564550679050282
"34";7;195.601;924.242;112.245;-0.929401;0.345266;-0.121246;0.0480039;61556;"2019-10-18T11:10:50";-0.258520589;-0.005505504;0.965990059;"DT";"L";"M";9;0;805.692878222589;81.507142213557;"miss";0.36276797626472
"34";8;737.131;145.664;141.579;0.120811;0.690695;0.0661514;-0.709908;3710;"2019-10-18T11:11:08";0.964675931;-0.262910206;-0.016690491;"DT";"L";"M";9;1;644.844014258611;24.8268128161723;"hit";-0.221278371493639
"34";8;710.725;160.92;571.712;-0.0458483;-0.872196;-0.130853;0.469095;8384;"2019-10-18T11:11:13";0.806286342;-0.271273192;0.52565501;"DT";"L";"M";9;1;775.661902276617;58.6288344829041;"uncertain";0.253724732883205
"34";8;895.174;921.752;120.163;0.00831126;0.81102;-0.0807965;-0.579353;13197;"2019-10-18T11:11:18";0.94107632;0.121424788;0.31564439;"DT";"L";"M";9;1;1130.15454911845;37.9078756662342;"uncertain";1.5408966195403
"34";8;142.547;607.573;821.588;-0.101655;0.898918;-0.223629;-0.362771;20824;"2019-10-18T11:11:25";0.606736729;0.475803221;0.636774558;"DT";"L";"M";9;1;866.968919377459;40.0716642472631;"uncertain";0.585262852259664
"34";8;161.707;876.278;163.251;-0.0340755;0.602908;-0.299731;-0.738581;26175;"2019-10-18T11:11:31";0.870166027;0.411755567;-0.270681434;"DT";"L";"M";9;1;756.686222067403;60.2400909468369;"miss";0.184823551679317
"34";8;208.706;521.331;151.641;-0.284364;0.547809;-0.753422;-0.22671;32478;"2019-10-18T11:11:37";-0.180104681;0.954399298;-0.238084616;"DT";"L";"M";9;1;415.461000482524;44.4330937434239;"uncertain";-1.05417397381341
"34";8;233.806;106.168;165.682;-0.470087;0.0193008;-0.816862;0.333739;46124;"2019-10-18T11:11:50";-0.78087562;-0.282240676;-0.557291186;"DT";"L";"M";9;1;154.599912057476;26.1340302096283;"hit";-2.00136727199573
"34";8;193.752;916.161;109.941;-0.885747;0.448704;-0.103503;0.0583425;53327;"2019-10-18T11:11:58";-0.23571203;-0.010468971;0.971766556;"DT";"L";"M";9;1;797.420426720647;80.2416451100659;"miss";0.332730492830587
